Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
KMT-2016-BLG-0271 17:53:52.91 -30:32:43.69 247545.77902 16.11 0.170 20.00 None
KMT-2016-BLG-0272 17:54:14.16 -30:30:38.09 247652.82669 15.55 0.323 20.00 None
KMT-2016-BLG-0273 17:54:00.08 -30:33:47.20 247611.98438 11.85 0.139 20.00 None
KMT-2016-BLG-0274 17:53:50.52 -30:21:43.81 247683.96594 44.52 0.401 18.54 None
KMT-2016-BLG-0275 17:53:48.23 -30:22:28.99 247510.48790 14.68 0.203 20.00 None
KMT-2016-BLG-0276 17:53:55.65 -30:10:36.08 247502.54625 26.02 0.181 15.88 None
KMT-2016-BLG-0277 17:53:42.57 -30:04:43.10 247495.80361 3.79 0.305 18.01 None
KMT-2016-BLG-0278 17:53:20.69 -30:55:57.61 247488.62793 3.83 0.933 16.25 None
KMT-2016-BLG-0279 17:53:10.35 -30:50:06.00 247448.69334 9.42 0.505 19.37 None
KMT-2016-BLG-0280 17:53:21.97 -30:38:39.41 247584.34088 18.24 0.722 20.00 None
KMT-2016-BLG-0281 17:53:17.38 -30:38:56.80 247577.11930 82.05 0.014 20.00 None
KMT-2016-BLG-0282 17:53:29.35 -30:33:13.21 247571.66516 17.56 0.389 16.92 None
KMT-2016-BLG-0283 17:53:31.78 -30:27:12.31 247587.00204 19.38 0.065 19.16 None
KMT-2016-BLG-0284 17:53:19.39 -30:16:47.10 247640.20852 6.49 0.025 19.68 None
KMT-2016-BLG-0285 17:53:11.99 -30:11:32.28 247535.10853 20.78 0.036 16.03 None
KMT-2016-BLG-0286 17:53:19.62 -30:10:32.70 247448.34670 4.96 0.378 18.61 None
KMT-2016-BLG-0287 17:53:30.21 -30:08:34.94 247655.58930 14.93 0.606 18.89 None
KMT-2016-BLG-0288 17:53:38.47 -30:06:41.90 247475.96392 10.43 0.470 19.28 None
KMT-2016-BLG-0289 17:53:14.46 -30:07:49.69 247493.89287 5.38 0.051 19.69 None
KMT-2016-BLG-0290 17:52:55.36 -30:48:51.01 247618.56770 16.32 0.906 17.05 None
KMT-2016-BLG-0291 17:52:37.60 -30:45:14.62 247626.64940 199.99 0.013 18.07 None
KMT-2016-BLG-0292 17:52:54.88 -30:47:54.31 247635.67179 9.98 0.399 19.85 None
KMT-2016-BLG-0293 17:53:04.25 -30:48:00.40 247558.94895 22.26 0.155 20.00 None
KMT-2016-BLG-0294 17:52:50.64 -30:26:19.28 247449.37377 3.47 0.029 20.00 None
KMT-2016-BLG-0295 17:52:38.90 -30:04:41.92 247664.38319 4.16 0.617 18.31 None
KMT-2016-BLG-0296 17:52:39.07 -30:09:56.12 247545.25503 13.53 0.298 19.48 None
KMT-2016-BLG-0297 17:52:55.94 -30:05:24.50 247468.22131 14.93 0.190 19.01 None
KMT-2016-BLG-0298 17:51:58.90 -31:00:53.71 247609.85866 8.47 0.324 16.29 None
KMT-2016-BLG-0299 17:51:59.84 -31:01:24.20 247653.35086 18.37 0.010 18.21 None
KMT-2016-BLG-0300 17:52:29.09 -31:01:03.68 247552.12710 2.00 0.192 20.00 None
KMT-2016-BLG-0301 17:52:28.15 -30:45:20.81 247609.04754 9.68 0.398 19.59 None
KMT-2016-BLG-0302 17:52:07.93 -30:46:47.78 247511.80050 32.07 0.022 19.93 None
KMT-2016-BLG-0303 17:52:12.50 -30:19:54.70 247442.91009 9.09 0.194 19.55 None
KMT-2016-BLG-0304 17:52:03.89 -30:04:46.31 247469.62817 31.31 0.840 15.72 None
KMT-2016-BLG-0305 17:52:05.30 -30:05:30.41 247608.42020 21.43 0.182 18.98 None
KMT-2016-BLG-0306 17:51:48.57 -30:56:07.30 247496.52753 19.28 0.105 19.64 None
KMT-2016-BLG-0307 17:51:46.96 -30:52:59.99 247662.40030 29.93 0.002 19.90 None
KMT-2016-BLG-0308 17:51:35.69 -30:47:15.90 247644.69351 48.74 0.604 18.93 None
KMT-2016-BLG-0309 17:51:39.56 -30:26:44.48 247629.11259 9.35 0.633 17.37 None
KMT-2016-BLG-0310 17:51:53.74 -30:22:17.11 247455.49756 69.78 0.171 19.06 None
KMT-2016-BLG-0311 17:51:28.73 -30:12:33.70 247589.23136 8.06 0.046 19.96 None
KMT-2016-BLG-0312 17:51:38.91 -30:16:52.90 247626.49571 5.24 0.917 20.00 None
KMT-2016-BLG-0313 17:51:48.58 -30:09:37.58 247666.93692 38.24 0.099 18.11 None
KMT-2016-BLG-0314 17:51:24.50 -30:08:57.19 247473.67051 40.64 0.064 19.43 None
KMT-2016-BLG-0315 17:51:17.99 -31:01:00.30 247585.58187 33.55 0.022 19.02 None
KMT-2016-BLG-0316 17:51:11.69 -30:51:33.59 247691.65365 16.28 0.087 18.04 None
KMT-2016-BLG-0317 17:50:57.28 -30:38:30.01 247506.78514 6.12 0.214 19.85 None
KMT-2016-BLG-0318 17:50:48.74 -30:23:11.80 247478.39220 54.60 0.022 16.77 None
KMT-2016-BLG-0319 17:51:01.99 -30:21:12.60 247615.32379 83.40 0.298 19.99 None
KMT-2016-BLG-0320 17:50:53.05 -30:12:51.08 247492.73648 43.65 0.093 19.68 None
KMT-2016-BLG-0321 17:51:08.67 -30:07:30.40 247483.68780 43.62 0.427 17.03 None
KMT-2016-BLG-0322 17:50:32.50 -30:49:58.19 247564.13374 21.80 0.464 17.30 None
KMT-2016-BLG-0323 17:50:25.64 -30:53:19.00 247532.96203 21.96 0.015 18.92 None
KMT-2016-BLG-0324 17:50:27.12 -30:41:44.81 247456.39402 7.87 1.000 19.54 None
KMT-2016-BLG-0325 17:50:26.06 -30:15:46.80 247467.51829 48.13 0.049 19.54 None
KMT-2016-BLG-0326 17:50:23.45 -30:06:40.61 247446.60345 9.60 0.916 16.76 None
KMT-2016-BLG-0327 17:50:39.61 -30:09:35.10 247639.98431 44.55 0.075 20.00 None
KMT-2016-BLG-0328 17:49:55.62 -30:39:15.30 247607.21362 3.06 1.000 17.46 None
KMT-2016-BLG-0329 17:50:00.33 -30:28:04.91 247598.89970 32.49 0.187 20.00 None
KMT-2016-BLG-0330 17:50:01.85 -30:06:56.92 247432.62101 33.86 0.268 19.13 None
KMT-2016-BLG-0331 17:59:02.57 -30:44:21.08 247579.37543 54.37 0.545 17.37 None
KMT-2016-BLG-0332 17:58:48.18 -30:46:15.60 247553.94788 44.91 0.211 17.48 None
KMT-2016-BLG-0333 17:59:03.80 -30:36:17.10 247495.10296 45.53 0.075 19.85 None
KMT-2016-BLG-0334 17:58:49.46 -30:36:14.90 247547.99726 20.22 0.066 19.88 None
KMT-2016-BLG-0335 17:58:16.44 -31:01:16.10 247654.18813 30.51 0.522 17.82 None
KMT-2016-BLG-0336 17:58:10.84 -30:32:27.89 247679.13405 61.86 0.418 16.38 None
KMT-2016-BLG-0337 17:58:25.76 -30:20:18.60 247585.25624 7.29 0.525 19.38 None
KMT-2016-BLG-0338 17:57:56.08 -30:44:10.10 247558.29418 6.66 0.418 19.66 None
KMT-2016-BLG-0339 17:57:29.69 -30:46:25.90 247480.91430 11.34 0.135 20.00 None
KMT-2016-BLG-0340 17:57:29.88 -30:07:19.49 247498.44616 21.53 0.548 18.30 None
KMT-2016-BLG-0341 17:57:39.44 -30:10:42.31 247671.34464 46.85 0.469 18.56 None
KMT-2016-BLG-0342 17:57:11.82 -30:57:10.80 247511.53766 86.82 0.676 18.62 None
KMT-2016-BLG-0343 17:57:20.03 -30:49:47.78 247518.84436 9.81 0.995 16.49 None
KMT-2016-BLG-0344 17:57:01.92 -30:51:27.11 247639.00278 12.45 0.090 19.20 None
KMT-2016-BLG-0345 17:57:21.88 -30:48:44.10 247452.22403 144.09 0.059 15.88 None
KMT-2016-BLG-0346 17:56:55.44 -30:42:09.79 247637.06768 71.19 0.025 18.19 None
KMT-2016-BLG-0347 17:57:03.01 -30:35:02.11 247671.27465 27.23 0.278 16.46 None
KMT-2016-BLG-0348 17:57:07.43 -30:35:15.50 247658.81528 43.45 0.500 18.16 None
KMT-2016-BLG-0349 17:56:57.63 -30:22:53.69 247531.29873 18.34 0.366 19.80 None
KMT-2016-BLG-0350 17:56:56.55 -30:14:02.69 247459.37279 4.30 0.563 20.00 None
KMT-2016-BLG-0351 17:57:01.11 -30:09:43.60 247534.70282 10.80 0.008 19.08 None
KMT-2016-BLG-0352 17:56:42.64 -30:41:30.08 247487.73062 159.78 0.006 20.00 None
KMT-2016-BLG-0353 17:56:25.85 -30:30:31.61 247615.69009 22.95 0.579 16.63 None
KMT-2016-BLG-0354 17:56:29.79 -30:22:10.49 247572.97686 16.99 0.038 20.00 None
KMT-2016-BLG-0355 17:56:37.38 -30:05:45.60 247511.38095 33.49 0.892 15.98 None
KMT-2016-BLG-0356 17:56:27.53 -30:06:55.69 247482.18292 14.01 0.988 18.18 None
KMT-2016-BLG-0357 17:56:28.87 -30:07:17.40 247495.56040 7.10 0.188 19.48 None
KMT-2016-BLG-0358 17:55:52.93 -31:04:12.29 247482.02063 72.54 0.035 18.38 None
KMT-2016-BLG-0359 17:55:47.35 -30:42:59.80 247610.95739 27.27 0.520 18.62 None
KMT-2016-BLG-0360 17:55:54.09 -30:42:40.79 247495.07685 41.54 0.125 20.00 None
KMT-2016-BLG-0361 17:56:09.51 -30:28:07.10 247519.26581 29.24 0.340 17.00 None
KMT-2016-BLG-0362 17:56:01.29 -30:27:08.32 247463.10982 4.45 0.158 20.00 None
KMT-2016-BLG-0363 17:55:52.33 -30:14:08.02 247470.27940 6.87 0.994 17.05 None
KMT-2016-BLG-0364 17:56:00.44 -30:05:32.39 247498.22165 32.71 0.006 19.74 None
KMT-2016-BLG-0365 17:55:08.40 -31:00:47.81 247674.89834 16.17 0.299 18.45 None
KMT-2016-BLG-0366 17:55:38.29 -31:01:09.01 247651.90250 2.63 0.643 19.13 None
KMT-2016-BLG-0367 17:55:39.51 -30:54:23.11 247669.83936 11.74 0.999 17.36 None
KMT-2016-BLG-0368 17:55:39.69 -30:52:43.10 247525.36894 6.59 0.009 18.76 None
KMT-2016-BLG-0369 17:55:13.20 -30:47:38.11 247675.84356 72.50 0.313 18.64 None
KMT-2016-BLG-0370 17:55:22.95 -30:42:30.38 247523.37147 9.68 0.053 19.74 None
KMT-2016-BLG-0371 17:55:39.01 -30:28:44.40 247653.45525 2.64 0.046 20.00 None
KMT-2016-BLG-0372 17:55:23.50 -30:12:26.10 247568.77097 9.62 0.055 18.74 None
KMT-2016-BLG-0373 17:55:11.82 -30:06:25.20 247639.47707 42.54 0.401 17.10 None
KMT-2016-BLG-0374 17:54:48.45 -30:59:04.42 247620.57116 77.25 0.011 18.97 None
KMT-2016-BLG-0375 17:54:46.91 -30:49:27.52 247662.64826 9.50 0.366 16.53 None
KMT-2016-BLG-0376 17:54:49.51 -30:50:22.81 247679.75432 57.90 0.384 17.11 None
KMT-2016-BLG-0377 17:54:41.41 -30:48:35.71 247501.42973 49.88 0.646 18.43 None
KMT-2016-BLG-0378 17:54:56.45 -30:32:51.29 247657.71907 20.56 0.198 16.01 None
KMT-2016-BLG-0379 17:54:56.36 -30:20:06.83 247612.26247 15.78 0.070 18.59 None
KMT-2016-BLG-0380 17:55:01.16 -30:25:57.22 247626.50635 26.80 0.282 19.63 None
KMT-2016-BLG-0381 17:54:52.21 -30:15:54.72 247504.12312 10.16 0.346 18.28 None
KMT-2016-BLG-0382 17:54:35.10 -30:08:25.73 247551.78194 53.33 0.030 16.31 None
KMT-2016-BLG-0383 17:59:12.50 -32:06:08.78 247516.19574 18.45 0.152 19.41 None
KMT-2016-BLG-0384 17:58:57.55 -31:21:33.70 247645.90172 20.51 0.332 19.20 None
KMT-2016-BLG-0385 17:58:15.67 -31:47:40.31 247664.41544 30.50 0.781 17.68 None
KMT-2016-BLG-0386 17:58:11.64 -31:40:36.98 247484.66578 15.04 0.068 19.65 None
KMT-2016-BLG-0387 17:57:42.68 -31:53:08.81 247554.42099 9.87 0.039 19.48 None
KMT-2016-BLG-0388 17:57:45.52 -31:54:04.21 247592.34511 9.13 0.063 19.88 None
KMT-2016-BLG-0389 17:57:58.66 -31:31:25.61 247647.63852 34.21 0.166 19.64 None
KMT-2016-BLG-0390 17:57:15.04 -32:07:29.39 247461.13727 34.87 0.040 19.03 None
KMT-2016-BLG-0391 17:56:56.97 -32:02:33.40 247625.17523 17.46 0.077 20.00 None
KMT-2016-BLG-0392 17:57:10.13 -31:39:20.81 247504.38472 52.62 0.671 16.91 None
KMT-2016-BLG-0393 17:57:14.41 -31:20:23.78 247573.70827 24.27 0.265 19.29 None
KMT-2016-BLG-0394 17:57:12.12 -31:23:40.81 247615.64706 40.22 0.165 19.74 None
KMT-2016-BLG-0395 17:57:16.92 -31:12:43.88 247606.06181 23.11 0.540 18.59 None
KMT-2016-BLG-0396 17:56:50.50 -31:51:51.91 247536.36935 3.85 0.064 19.34 None
KMT-2016-BLG-0397 17:56:34.39 -31:27:23.90 247495.81143 16.23 0.164 19.34 None
KMT-2016-BLG-0398 17:55:50.60 -31:54:34.81 247652.95521 52.03 0.472 20.00 None
KMT-2016-BLG-0399 17:56:16.58 -31:39:58.61 247562.89911 7.01 0.667 15.93 None
KMT-2016-BLG-0400 17:56:09.37 -31:14:35.48 247444.63451 26.00 0.127 20.00 None
KMT-2016-BLG-0401 17:55:36.01 -31:53:57.98 247630.29610 41.88 0.969 17.93 None
KMT-2016-BLG-0402 17:55:42.94 -31:56:38.18 247589.30911 27.05 0.492 19.53 None
KMT-2016-BLG-0403 17:55:43.02 -31:16:09.19 247596.95063 24.81 0.006 19.60 None
KMT-2016-BLG-0404 17:54:50.09 -31:59:59.10 247621.32728 18.28 0.246 18.22 None
KMT-2016-BLG-0405 17:55:03.33 -31:58:12.40 247657.54222 4.71 0.019 20.00 None
KMT-2016-BLG-0406 17:54:42.84 -31:50:54.10 247562.18675 17.79 0.179 18.80 None
KMT-2016-BLG-0407 17:54:37.01 -31:39:20.92 247653.97011 3.93 0.231 18.66 None
KMT-2016-BLG-0408 17:54:49.67 -31:19:00.59 247591.17092 13.08 0.088 19.63 None
KMT-2016-BLG-0409 17:54:55.23 -31:23:14.32 247566.12080 35.94 0.012 20.00 None
KMT-2016-BLG-0410 17:54:44.49 -31:14:53.41 247448.66873 47.55 0.383 16.45 None
KMT-2016-BLG-0411 17:54:37.12 -31:16:11.21 247490.85216 100.30 0.131 19.12 None
KMT-2016-BLG-0412 17:54:52.41 -31:12:49.39 247647.91303 42.72 0.031 20.00 None
KMT-2016-BLG-0413 17:54:02.26 -31:55:55.42 247650.19549 8.05 0.677 17.46 None
KMT-2016-BLG-0414 17:54:16.39 -31:49:35.11 247576.71899 2.31 0.257 19.64 None
KMT-2016-BLG-0415 17:53:56.91 -31:55:40.51 247492.37478 2.88 0.664 19.72 None
KMT-2016-BLG-0416 17:54:07.81 -31:41:46.90 247523.15751 8.91 0.315 19.68 None
KMT-2016-BLG-0417 17:53:58.74 -31:18:26.21 247598.60441 45.55 0.999 18.81 None
KMT-2016-BLG-0418 17:53:20.70 -32:10:30.22 247454.63150 12.01 0.957 18.17 None
KMT-2016-BLG-0419 17:53:29.71 -31:52:10.20 247566.45135 37.51 0.054 20.00 None
KMT-2016-BLG-0420 17:53:28.49 -31:43:59.81 247638.40350 7.20 0.282 20.00 None
KMT-2016-BLG-0421 17:53:03.01 -31:43:34.39 247578.54771 11.78 0.496 18.35 None
KMT-2016-BLG-0422 17:52:53.99 -31:47:53.02 247679.28728 27.24 0.121 19.11 None
KMT-2016-BLG-0423 17:52:41.56 -31:45:00.00 247661.94651 35.46 0.471 19.36 None
KMT-2016-BLG-0424 17:52:40.05 -31:36:54.61 247593.06126 7.23 0.817 18.87 None
KMT-2016-BLG-0425 17:52:35.43 -31:19:51.60 247444.91539 5.25 0.125 19.02 None
KMT-2016-BLG-0426 17:52:39.42 -31:21:06.59 247449.36947 17.44 0.157 19.50 None
KMT-2016-BLG-0427 17:53:04.76 -31:18:21.71 247458.85580 6.91 0.037 20.00 None
KMT-2016-BLG-0428 17:52:08.67 -32:05:23.71 247578.11286 3.34 0.760 19.14 None
KMT-2016-BLG-0429 17:52:18.52 -32:02:02.90 247651.22774 9.03 0.704 16.73 None
KMT-2016-BLG-0430 17:51:16.82 -31:56:25.22 247647.63762 13.68 0.068 19.78 None
KMT-2016-BLG-0431 17:50:49.88 -31:45:30.38 247481.05257 200.00 0.028 19.84 None
KMT-2016-BLG-0432 17:50:54.78 -31:13:30.36 247583.32854 49.11 0.231 18.05 None
KMT-2016-BLG-0433 17:50:38.54 -32:08:56.76 247562.89341 44.00 0.116 19.14 None
KMT-2016-BLG-0434 17:49:52.32 -32:06:28.44 247508.71314 15.81 0.106 19.92 None
KMT-2016-BLG-0435 17:49:59.40 -32:05:26.02 247607.19643 168.80 0.010 19.24 None
KMT-2016-BLG-0436 17:49:37.10 -31:17:37.79 247511.66780 20.09 0.667 19.73 None
KMT-2016-BLG-0437 17:54:01.89 -28:31:51.56 247662.99309 7.49 0.002 19.36 None
KMT-2016-BLG-0438 17:54:14.62 -28:06:22.54 247555.38841 24.78 0.043 19.86 None
KMT-2016-BLG-0439 17:53:08.33 -28:43:37.67 247647.88565 36.24 0.435 17.78 None
KMT-2016-BLG-0440 17:53:40.19 -28:35:59.89 247639.21608 43.07 0.215 18.59 None
KMT-2016-BLG-0441 17:53:17.82 -28:21:56.48 247457.66112 4.90 0.532 17.97 None
KMT-2016-BLG-0442 17:53:22.39 -28:14:28.32 247601.97881 8.30 0.180 18.76 None
KMT-2016-BLG-0443 17:52:55.05 -28:44:46.03 247671.25045 39.45 0.057 19.30 None
KMT-2016-BLG-0444 17:52:35.28 -28:03:30.89 247527.25369 10.88 0.116 20.00 None
KMT-2016-BLG-0445 17:51:58.98 -28:11:16.62 247572.09352 19.65 0.452 18.70 None
KMT-2016-BLG-0446 17:51:52.02 -28:50:00.17 247639.91152 7.28 0.166 20.00 None
KMT-2016-BLG-0447 17:51:34.85 -28:41:04.60 247509.18508 12.48 0.684 16.51 None
KMT-2016-BLG-0448 17:51:31.88 -28:42:29.09 247594.11174 26.86 0.007 19.77 None
KMT-2016-BLG-0449 17:51:26.48 -28:30:36.90 247589.02691 8.78 0.809 18.31 None
KMT-2016-BLG-0450 17:51:36.60 -28:26:09.02 247654.35453 16.63 0.104 18.97 None
KMT-2016-BLG-0451 17:51:04.23 -28:48:42.48 247599.44965 36.63 0.638 19.33 None
KMT-2016-BLG-0452 17:51:10.49 -28:18:22.21 247537.56702 85.44 0.098 20.00 None
KMT-2016-BLG-0453 17:58:55.01 -28:30:57.71 247616.13843 44.95 0.106 18.98 None
KMT-2016-BLG-0454 17:58:59.20 -28:30:22.79 247670.75410 5.52 0.274 19.28 None
KMT-2016-BLG-0455 17:58:47.62 -28:24:32.69 247598.27813 31.72 0.075 18.84 None
KMT-2016-BLG-0456 17:57:40.23 -28:51:52.42 247475.93887 14.41 0.004 18.26 None
KMT-2016-BLG-0457 17:57:30.76 -28:23:04.70 247629.22877 19.26 0.080 20.00 None
KMT-2016-BLG-0458 17:57:50.92 -28:19:50.81 247493.87022 24.06 0.094 15.08 None
KMT-2016-BLG-0459 17:57:39.95 -28:00:52.88 247675.39530 11.81 0.493 19.13 None
KMT-2016-BLG-0460 17:57:17.22 -28:38:02.90 247675.11145 19.26 0.009 19.97 None
KMT-2016-BLG-0461 17:56:52.92 -28:34:12.29 247475.05740 2.95 0.854 18.02 None
KMT-2016-BLG-0462 17:57:06.09 -28:34:21.61 247495.93776 12.87 0.006 18.82 None
KMT-2016-BLG-0463 17:57:12.89 -28:04:15.31 247648.94154 34.91 0.175 19.46 None
KMT-2016-BLG-0464 17:56:50.77 -27:59:33.90 247602.00275 32.76 0.013 19.93 None
KMT-2016-BLG-0465 17:56:23.18 -28:47:45.89 247624.51350 8.67 0.091 20.00 None
KMT-2016-BLG-0466 17:55:56.26 -28:57:47.56 247593.07426 2.96 0.885 16.24 None
KMT-2016-BLG-0467 17:56:09.68 -28:49:52.00 247668.85661 18.05 0.187 20.00 None
KMT-2016-BLG-0468 17:55:58.33 -28:40:44.29 247631.29622 59.04 0.072 18.87 None
KMT-2016-BLG-0469 17:56:03.83 -28:32:41.06 247652.54324 10.03 0.998 17.58 None
KMT-2016-BLG-0470 17:56:02.31 -28:03:52.70 247635.96949 31.71 0.275 17.92 None
KMT-2016-BLG-0471 17:55:36.34 -28:49:12.61 247641.32755 13.10 0.202 19.79 None
KMT-2016-BLG-0472 17:55:20.71 -28:13:04.91 247612.82782 10.18 0.023 16.64 None
KMT-2016-BLG-0473 17:55:11.78 -28:14:59.71 247480.54915 100.46 0.021 19.16 None
KMT-2016-BLG-0474 17:54:51.11 -28:38:13.88 247603.69879 30.13 0.038 18.14 None
KMT-2016-BLG-0475 17:54:34.82 -28:25:28.42 247642.94147 5.09 0.279 16.79 None
KMT-2016-BLG-0476 17:58:47.96 -29:57:03.20 247462.54533 5.44 0.777 17.78 None
KMT-2016-BLG-0477 17:58:59.82 -29:53:39.59 247580.44625 5.09 1.000 18.34 None
KMT-2016-BLG-0478 17:59:09.19 -29:48:50.69 247608.03802 13.87 0.139 20.00 None
KMT-2016-BLG-0479 17:58:37.12 -29:27:50.29 247597.59873 15.94 0.005 17.80 None
KMT-2016-BLG-0480 17:58:47.62 -29:27:54.00 247631.64715 6.93 0.898 19.51 None
KMT-2016-BLG-0481 17:58:54.80 -29:24:10.19 247458.19140 132.29 0.018 20.00 None
KMT-2016-BLG-0482 17:58:53.83 -29:18:07.31 247608.60780 18.13 0.302 17.89 None
KMT-2016-BLG-0483 17:59:02.43 -29:07:49.12 247540.62030 10.69 0.480 18.69 None
KMT-2016-BLG-0484 17:58:20.37 -30:00:56.59 247635.25609 6.16 0.113 19.71 None
KMT-2016-BLG-0485 17:58:22.70 -29:56:56.40 247442.85861 40.51 0.087 13.95 None
KMT-2016-BLG-0486 17:58:02.06 -29:38:11.80 247564.60186 26.08 0.323 16.68 None
KMT-2016-BLG-0487 17:58:25.84 -29:37:01.88 247507.63532 8.23 0.002 18.31 None
KMT-2016-BLG-0488 17:58:13.20 -29:20:21.91 247550.74955 7.54 0.155 19.07 None
KMT-2016-BLG-0489 17:58:09.49 -29:26:16.58 247546.60589 17.37 0.167 19.69 None
KMT-2016-BLG-0490 17:58:20.73 -29:17:30.59 247637.86225 16.89 0.459 18.71 None
KMT-2016-BLG-0491 17:58:28.14 -29:17:12.08 247482.08132 26.00 0.427 19.20 None
KMT-2016-BLG-0492 17:58:22.65 -29:15:08.78 247486.40022 45.09 0.057 19.93 None
KMT-2016-BLG-0493 17:58:13.43 -29:08:54.20 247464.34741 45.71 0.681 18.69 None
KMT-2016-BLG-0494 17:58:13.72 -29:10:53.80 247483.44821 11.36 0.523 19.88 None
KMT-2016-BLG-0495 17:58:04.59 -29:09:39.10 247579.43903 14.36 0.070 20.00 None
KMT-2016-BLG-0496 17:57:58.77 -29:55:49.80 247560.65458 8.57 0.161 18.50 None
KMT-2016-BLG-0497 17:57:59.49 -29:51:42.30 247600.67517 24.30 0.179 19.00 None
KMT-2016-BLG-0498 17:57:59.53 -29:43:25.39 247499.28771 8.23 0.765 20.00 None
KMT-2016-BLG-0499 17:57:54.98 -29:36:04.79 247668.24336 16.00 0.700 16.52 None
KMT-2016-BLG-0500 17:57:59.74 -29:39:22.00 247490.42835 4.12 0.035 19.39 None
KMT-2016-BLG-0501 17:57:51.75 -29:30:38.30 247503.46247 36.46 0.202 18.73 None
KMT-2016-BLG-0502 17:57:51.39 -29:28:41.48 247554.05742 9.42 0.777 19.29 None
KMT-2016-BLG-0503 17:57:59.06 -29:29:09.49 247467.13452 38.70 0.461 19.52 None
KMT-2016-BLG-0504 17:57:33.39 -29:26:18.49 247678.10148 13.51 0.105 18.15 None
KMT-2016-BLG-0505 17:57:48.89 -29:26:20.00 247500.87945 22.18 0.393 19.76 None
KMT-2016-BLG-0506 17:57:44.18 -29:06:25.60 247636.91878 28.20 0.007 19.54 None
KMT-2016-BLG-0507 17:56:59.15 -30:02:05.39 247597.57914 146.18 0.003 18.56 None
KMT-2016-BLG-0508 17:57:12.60 -29:53:54.60 247544.59760 63.58 0.081 17.87 None
KMT-2016-BLG-0509 17:57:14.31 -29:54:21.89 247675.07134 20.54 0.262 19.32 None
KMT-2016-BLG-0510 17:56:58.28 -29:37:44.62 247676.82517 15.86 0.091 14.32 None
KMT-2016-BLG-0511 17:57:13.69 -29:33:02.09 247659.64453 85.77 0.060 19.23 None
KMT-2016-BLG-0512 17:56:56.62 -29:22:54.52 247493.02081 11.16 0.256 19.49 None
KMT-2016-BLG-0513 17:56:35.43 -30:01:17.18 247479.84718 26.29 0.896 15.64 None
KMT-2016-BLG-0514 17:56:45.02 -29:51:18.90 247463.04082 10.33 0.266 19.47 None
KMT-2016-BLG-0515 17:56:39.37 -29:44:45.89 247487.11288 13.55 0.066 16.23 None
KMT-2016-BLG-0516 17:56:46.28 -29:50:07.69 247670.17584 41.79 0.013 19.06 None
KMT-2016-BLG-0517 17:56:34.15 -29:48:59.62 247548.58981 29.03 0.100 19.88 None
KMT-2016-BLG-0518 17:56:29.10 -29:42:15.70 247566.57431 21.41 1.000 17.10 None
KMT-2016-BLG-0519 17:56:30.78 -29:34:37.70 247486.30800 35.17 0.039 19.06 None
KMT-2016-BLG-0520 17:56:28.70 -29:10:41.81 247621.61758 17.51 0.401 19.78 None
KMT-2016-BLG-0521 17:56:09.27 -30:01:27.59 247483.21242 46.79 0.115 19.33 None
KMT-2016-BLG-0522 17:56:11.32 -29:58:46.09 247498.85906 20.29 0.002 20.00 None
KMT-2016-BLG-0523 17:56:09.56 -29:50:37.61 247503.45158 18.58 0.239 18.12 None
KMT-2016-BLG-0524 17:55:54.29 -29:50:28.21 247501.44384 113.50 0.002 18.55 None
KMT-2016-BLG-0525 17:56:03.74 -29:44:55.72 247583.49481 25.93 0.519 20.00 None
KMT-2016-BLG-0526 17:56:13.85 -29:36:45.90 247634.48098 31.88 0.224 16.45 None
KMT-2016-BLG-0527 17:55:51.33 -29:31:37.42 247502.35825 53.80 0.069 18.57 None
KMT-2016-BLG-0528 17:55:56.78 -29:29:44.59 247596.49916 38.89 0.064 19.75 None
KMT-2016-BLG-0529 17:56:00.31 -29:21:15.41 247572.42536 14.48 0.996 16.88 None
KMT-2016-BLG-0530 17:55:27.92 -29:43:21.68 247503.22606 51.85 0.086 18.97 None
KMT-2016-BLG-0531 17:55:31.38 -29:46:35.29 247630.76604 22.21 0.292 19.85 None
KMT-2016-BLG-0532 17:55:12.67 -29:31:26.00 247608.95613 3.76 0.304 19.73 None
KMT-2016-BLG-0533 17:55:17.38 -29:25:31.12 247476.21454 44.38 0.046 16.68 None
KMT-2016-BLG-0534 17:55:19.98 -29:15:21.20 247637.28776 197.83 0.014 18.98 None
KMT-2016-BLG-0535 17:55:30.49 -29:14:30.30 247499.15019 17.78 0.308 19.76 None
KMT-2016-BLG-0536 17:54:46.53 -29:56:58.31 247560.19954 19.27 0.837 19.05 None
KMT-2016-BLG-0537 17:54:39.96 -29:56:55.61 247649.43129 199.78 0.009 19.21 None
KMT-2016-BLG-0538 17:55:00.42 -29:45:29.70 247625.61828 13.80 0.224 18.55 None
KMT-2016-BLG-0539 17:54:55.18 -29:39:09.40 247557.64746 123.30 0.049 18.65 None
KMT-2016-BLG-0540 17:54:38.15 -29:28:31.91 247647.66728 15.20 0.176 17.50 None
KMT-2016-BLG-0541 17:54:52.14 -29:20:11.90 247592.75491 30.04 1.000 15.71 None
KMT-2016-BLG-0542 17:55:01.58 -29:21:09.11 247467.53507 46.55 0.092 18.95 None
KMT-2016-BLG-0543 17:54:44.94 -29:12:55.58 247631.93380 41.82 0.120 18.85 None
