Name RA Dec t0[HJD] tE[days] u0 Ibase Ibase_err
OGLE-2025-BLG-0634 17:34:52.34 -40:24:12.2 2460801.455 30.12 0.131 19.799 19.799
OGLE-2025-BLG-0635 17:06:37.07 -37:35:59.2 2460793.714 80.76 0.041 19.897 21.462
OGLE-2025-DG-0010 18:54:24.23 -0:53:18.3 2460853.345 96.51 0.044 18.732 18.993
OGLE-2025-BLG-0636 17:22:43.26 -29:18:18.6 2460826.570 34.08 0.830 17.577 17.577
OGLE-2025-BLG-0637 17:21:17.84 -30:55:48.2 2460796.728 19.95 0.183 20.386 20.386
OGLE-2025-BLG-0638 17:20:12.91 -29:48:41.5 2460804.924 20.49 0.619 18.597 18.597
OGLE-2025-BLG-0639 17:54:18.66 -29:11:21.7 2460803.364 4.502 1.888 16.260 16.260
OGLE-2025-BLG-0640 17:54:20.61 -29:00:00.6 2460825.929 12.48 0.052 17.520 17.520
OGLE-2025-BLG-0641 17:53:18.76 -30:13:43.5 2460815.777 13.05 0.191 18.780 19.537
OGLE-2025-BLG-0642 17:52:32.50 -29:57:23.0 2460813.134 16.28 1.891 16.432 16.432
OGLE-2025-BLG-0643 17:52:49.15 -29:39:54.2 2460808.292 0.585 0.066 18.811 18.811
OGLE-2025-BLG-0644 17:51:56.98 -32:59:35.4 2460777.225 38.31 1.170 18.602 18.602
OGLE-2025-BLG-0645 17:49:10.11 -34:21:59.2 2460802.536 15.20 0.127 19.301 20.638
OGLE-2025-BLG-0646 17:55:35.47 -28:13:04.3 2460810.170 6.303 0.203 20.773 20.773
OGLE-2025-BLG-0647 17:59:47.32 -27:59:07.2 2460799.678 7.973 0.703 19.206 19.206
OGLE-2025-BLG-0648 17:58:17.31 -29:39:02.6 2460815.429 14.09 0.555 17.927 19.055
OGLE-2025-BLG-0649 17:56:32.50 -29:36:49.0 2460804.809 6.299 0.221 19.139 19.139
OGLE-2025-BLG-0650 17:55:11.90 -29:46:13.5 2460813.639 7.019 0.119 15.576 15.872
OGLE-2025-BLG-0651 17:58:20.09 -29:15:36.8 2460808.628 21.11 0.043 18.239 20.156
OGLE-2025-BLG-0652 17:55:18.46 -28:55:15.9 2460799.890 16.27 0.722 19.755 19.755
OGLE-2025-BLG-0653 17:59:23.32 -28:48:43.2 2460813.561 7.376 0.063 18.943 18.943
OGLE-2025-BLG-0654 17:59:19.60 -28:36:46.5 2460825.854 55.19 0.214 18.346 19.683
OGLE-2025-BLG-0655 17:55:29.38 -28:49:29.2 2460830.783 49.12 0.198 19.562 20.265
OGLE-2025-BLG-0656 17:56:48.34 -30:50:53.5 2460801.052 3.850 0.212 19.707 19.707
OGLE-2025-BLG-0657 17:55:14.38 -29:54:13.0 2460800.727 9.157 0.585 18.927 18.927
OGLE-2025-BLG-0658 17:59:00.93 -33:52:54.0 2460832.838 38.16 0.445 18.804 18.804
OGLE-2025-BLG-0659 18:02:04.57 -27:36:18.9 2460808.120 18.16 0.128 19.223 20.720
OGLE-2025-BLG-0660 18:01:40.35 -29:12:54.9 2460809.785 6.476 0.315 17.513 18.298
OGLE-2025-BLG-0661 18:03:31.29 -29:39:13.0 2460804.278 4.448 1.422 15.979 15.979
OGLE-2025-BLG-0662 18:04:21.08 -29:20:53.7 2460813.782 18.67 0.757 18.515 18.515
OGLE-2025-BLG-0663 18:01:49.82 -32:28:45.9 2460797.176 14.08 0.694 19.644 19.644
OGLE-2025-BLG-0664 18:08:50.52 -27:23:21.5 2460812.281 24.49 0.535 14.019 15.855
OGLE-2025-BLG-0665 18:06:37.79 -26:24:20.2 2460803.735 8.504 0.384 18.410 19.202
OGLE-2025-BLG-0666 18:08:50.52 -27:23:21.5 2460812.666 24.59 0.558 13.956 15.716
OGLE-2025-BLG-0667 18:10:14.87 -29:58:12.2 2460799.915 6.293 0.363 19.567 19.567
OGLE-2025-BLG-0668 18:15:20.59 -25:54:26.2 2460822.297 76.87 0.172 19.732 20.882
OGLE-2025-BLG-0669 17:53:20.17 -32:40:29.5 2460823.251 43.85 0.020 19.572 19.572
OGLE-2025-BLG-0670 17:53:20.10 -32:40:29.5 2460823.261 34.88 0.025 18.508 19.314
OGLE-2025-BLG-0671 17:55:52.08 -36:05:39.7 2460809.018 17.45 0.084 19.821 20.037
OGLE-2025-BLG-0672 18:01:38.34 -35:29:40.7 2460800.220 47.02 0.140 17.727 18.355
OGLE-2025-BLG-0673 18:15:38.18 -33:58:04.9 2460803.544 6.627 0.509 18.602 18.602
OGLE-2025-BLG-0674 18:25:54.54 -22:32:06.8 2460869.548 78.97 0.069 19.779 19.779
OGLE-2025-BLG-0675 18:27:39.68 -26:37:43.7 2460836.115 43.50 0.220 15.071 15.232
OGLE-2025-BLG-0676 18:23:59.65 -17:28:01.8 2460793.728 19.41 0.733 18.868 18.868
OGLE-2025-BLG-0677 18:26:26.25 -18:36:36.5 2460825.849 127.3 0.579 19.459 19.459
OGLE-2025-BLG-0678 18:24:13.07 -18:12:17.6 2460797.374 3.075 1.374 16.567 16.567
OGLE-2025-BLG-0679 18:06:35.77 -31:37:27.7 2460815.096 17.29 1.053 18.259 18.259
OGLE-2025-BLG-0680 18:08:43.37 -26:07:18.4 2460794.648 16.51 0.504 18.583 18.583
OGLE-2025-BLG-0681 18:33:34.01 -13:42:11.2 2460895.800 48.00 0.545 15.864 15.864
OGLE-2025-BLG-0682 18:09:15.33 -32:39:26.2 2460832.309 88.36 0.136 19.525 20.452
OGLE-2025-BLG-0683 17:47:28.24 -34:25:20.5 2460804.044 25.64 0.020 20.171 21.580
OGLE-2025-BLG-0684 17:46:15.27 -34:10:03.7 2460815.770 22.68 0.048 19.010 19.549
OGLE-2025-BLG-0685 17:42:49.34 -34:13:35.6 2460803.584 52.05 0.017 19.361 20.750
OGLE-2025-BLG-0686 17:45:16.47 -35:31:04.6 2460797.420 20.25 0.525 19.830 19.830
OGLE-2025-BLG-0687 17:40:43.53 -34:16:18.7 2460806.994 37.11 0.055 19.616 21.397
OGLE-2025-BLG-0688 17:34:28.62 -27:14:57.2 2460807.407 15.74 0.203 18.864 19.482
OGLE-2025-BLG-0689 17:30:16.78 -29:36:13.5 2460861.657 43.51 0.125 17.822 17.863
OGLE-2025-BLG-0690 17:24:04.69 -30:14:00.8 2460862.022 200.1 0.036 20.555 20.555
OGLE-2025-BLG-0691 17:38:47.05 -19:53:32.4 2460811.531 49.15 0.102 20.102 20.349
OGLE-2025-BLG-0692 17:41:43.04 -23:46:44.8 2460855.465 39.81 0.326 17.541 17.842
OGLE-2025-BLG-0693 17:42:47.10 -19:47:33.9 2460792.023 36.16 0.398 20.804 20.804
OGLE-2025-BLG-0694 17:47:22.62 -21:24:28.9 2460825.442 67.10 0.969 18.914 18.914
OGLE-2025-BLG-0695 17:43:53.29 -22:33:30.9 2460806.560 6.909 1.054 17.328 17.328
OGLE-2025-BLG-0696 17:44:51.72 -21:47:33.8 2460799.066 11.81 0.074 20.282 20.807
OGLE-2025-BLG-0697 17:46:59.76 -22:52:37.3 2460797.780 9.292 0.085 20.207 20.207
OGLE-2025-BLG-0698 17:43:11.15 -24:52:32.8 2460821.945 31.29 0.026 18.419 19.006
OGLE-2025-BLG-0699 17:50:19.11 -19:15:31.5 2460804.860 25.43 0.021 20.407 20.407
OGLE-2025-BLG-0700 17:51:13.20 -20:32:41.0 2460802.795 11.89 0.241 20.717 20.717
OGLE-2025-BLG-0701 17:52:45.27 -20:01:32.1 2460801.531 18.39 0.554 19.856 19.856
OGLE-2025-BLG-0702 17:51:12.06 -22:06:39.9 2460847.029 41.17 1.196 17.293 17.293
OGLE-2025-BLG-0703 17:51:30.80 -23:25:32.0 2460802.347 6.117 1.051 16.986 16.986
OGLE-2025-BLG-0704 17:51:01.78 -23:10:51.3 2461018.216 276.8 0.000 19.433 19.433
OGLE-2025-BLG-0705 17:49:20.08 -24:09:50.8 2460798.711 7.982 0.486 19.823 19.823
OGLE-2025-BLG-0706 17:48:41.69 -24:19:59.4 2460806.278 13.80 0.398 19.817 19.817
OGLE-2025-BLG-0707 17:56:32.32 -20:19:49.3 2460821.441 27.90 1.914 16.055 16.055
OGLE-2025-BLG-0708 17:43:32.07 -25:46:14.0 2460806.866 21.46 0.060 20.550 20.550
OGLE-2025-BLG-0709 17:36:26.95 -28:13:09.0 2460808.840 21.94 0.103 19.982 19.982
OGLE-2025-BLG-0710 17:33:55.84 -30:16:26.4 2460827.342 21.40 0.043 16.947 16.947
OGLE-2025-BLG-0711 17:40:00.08 -33:23:28.6 2460808.705 29.69 0.448 20.119 20.119
OGLE-2025-BLG-0712 17:32:03.94 -30:59:02.7 2460819.107 18.44 0.259 18.440 18.589
OGLE-2025-BLG-0713 17:41:37.29 -26:46:21.9 2460806.483 6.063 0.969 17.520 17.520
OGLE-2025-BLG-0714 17:41:16.06 -28:00:59.2 2460801.513 13.00 1.090 17.643 17.643
OGLE-2025-BLG-0715 17:24:42.61 -21:16:46.4 2461098.399 161.6 0.840 13.791 13.791
OGLE-2025-BLG-0716 17:12:01.64 -29:59:14.8 2460803.519 6.640 0.000 19.096 19.286
OGLE-2025-BLG-0717 17:11:24.73 -33:30:49.5 2460820.500 65.74 0.473 18.929 18.929
OGLE-2025-BLG-0718 17:14:08.56 -30:56:59.2 2460827.758 34.00 0.419 17.481 18.346
OGLE-2025-BLG-0719 17:17:22.21 -33:10:20.9 2460842.679 30.56 0.969 16.742 16.742
OGLE-2025-BLG-0720 17:51:20.82 -28:59:15.6 2460834.360 23.47 0.322 19.187 19.187
OGLE-2025-BLG-0721 17:54:10.85 -30:09:29.1 2460819.270 8.006 0.468 19.667 19.667
OGLE-2025-BLG-0722 17:54:18.70 -29:18:07.6 2460818.517 6.237 0.102 18.430 18.768
OGLE-2025-BLG-0723 17:50:37.98 -29:20:39.1 2460840.760 68.57 0.132 20.557 20.557
OGLE-2025-BLG-0724 17:50:20.64 -29:29:47.7 2460813.292 12.90 0.185 20.654 20.654
OGLE-2025-BLG-0725 17:53:53.41 -33:24:27.5 2460821.639 5.889 0.435 18.123 18.123
OGLE-2025-BLG-0726 18:00:20.71 -28:03:04.8 2460828.135 27.36 0.296 18.844 19.647
OGLE-2025-BLG-0727 17:55:30.41 -29:45:30.5 2460814.307 10.57 0.147 17.914 20.131
OGLE-2025-BLG-0728 17:59:39.79 -29:22:56.6 2460815.735 16.08 0.737 19.396 19.396
OGLE-2025-BLG-0729 17:58:18.72 -29:07:15.3 2460825.691 18.99 0.694 19.657 19.657
OGLE-2025-BLG-0730 17:56:38.58 -28:57:40.0 2460819.947 4.983 0.637 14.808 14.808
OGLE-2025-BLG-0731 17:54:34.76 -28:56:44.6 2460849.360 56.13 0.086 18.089 20.153
OGLE-2025-BLG-0732 17:59:59.55 -28:37:20.2 2460809.815 19.68 0.721 19.656 19.656
OGLE-2025-BLG-0733 17:55:06.27 -30:52:18.0 2460814.908 7.022 0.637 16.223 16.300
OGLE-2025-BLG-0734 17:56:01.99 -31:27:16.1 2460817.860 19.33 0.943 18.648 18.648
OGLE-2025-BLG-0735 18:03:26.91 -27:54:03.7 2460836.532 26.90 0.276 19.139 19.266
OGLE-2025-BLG-0736 18:03:40.88 -27:38:53.2 2460820.922 5.711 0.544 17.319 17.319
OGLE-2025-BLG-0737 18:01:21.78 -27:26:07.1 2460863.089 31.41 0.708 16.951 17.154
OGLE-2025-BLG-0738 18:04:41.90 -27:13:53.4 2460810.016 19.16 0.889 19.174 19.174
OGLE-2025-BLG-0739 18:04:39.85 -26:51:11.8 2460813.191 15.49 0.181 18.854 21.085
OGLE-2025-BLG-0740 18:00:59.21 -29:03:16.1 2460838.407 13.82 0.805 15.863 15.877
OGLE-2025-BLG-0741 18:03:47.63 -28:48:59.3 2460887.480 93.86 0.464 19.007 19.100
OGLE-2025-BLG-0742 18:04:03.83 -28:23:55.1 2460825.458 5.435 0.270 18.088 18.088
OGLE-2025-BLG-0743 18:02:43.13 -34:06:06.6 2460822.794 21.98 0.278 17.051 19.684
OGLE-2025-BLG-0744 18:06:33.72 -27:34:19.7 2460807.028 18.62 0.494 19.800 19.800
OGLE-2025-BLG-0745 18:20:31.59 -22:55:18.2 2460860.536 72.97 0.312 17.028 19.217
OGLE-2025-BLG-0746 18:22:17.98 -23:55:49.8 2460897.832 76.98 1.080 17.203 17.203
OGLE-2025-BLG-0747 17:41:35.80 -35:00:43.8 2460820.843 51.56 0.077 19.167 20.394
OGLE-2025-BLG-0748 17:28:12.32 -27:49:29.0 2460811.100 6.688 1.523 17.437 17.437
OGLE-2025-BLG-0749 17:25:48.06 -29:13:41.1 2460842.627 32.25 1.411 17.167 17.167
OGLE-2025-BLG-0750 17:17:28.66 -28:59:24.7 2460811.390 35.19 0.734 18.944 18.944
OGLE-2025-BLG-0751 17:18:22.05 -29:41:06.7 2460934.724 158.6 1.095 18.147 18.147
OGLE-2025-BLG-0752 17:38:38.21 -21:06:42.2 2460826.809 23.35 0.135 18.127 19.018
OGLE-2025-BLG-0753 17:47:30.06 -22:47:14.0 2460851.997 32.13 0.479 16.548 16.980
OGLE-2025-BLG-0754 17:41:24.11 -34:02:03.3 2460837.170 56.95 0.247 19.687 19.687
OGLE-2025-BLG-0755 17:34:25.37 -38:23:20.7 2460815.647 12.55 0.246 17.914 18.006
OGLE-2025-BLG-0756 17:39:42.74 -27:52:11.6 2460880.225 52.60 1.082 17.201 17.201
OGLE-2025-BLG-0757 17:40:07.88 -27:23:23.9 2460808.817 23.42 1.408 17.617 17.617
OGLE-2025-BLG-0758 17:47:29.76 -25:04:24.2 2460815.951 30.50 0.132 20.415 20.570
OGLE-2025-BLG-0759 17:42:35.09 -25:08:36.9 2460835.694 27.90 1.231 17.007 17.007
OGLE-2025-BLG-0760 17:07:26.11 -33:37:16.1 2460814.944 62.19 0.154 20.265 20.265
OGLE-2025-DG-0011 18:43:18.47 -9:33:42.4 2460823.836 52.52 0.301 19.544 19.544
OGLE-2025-GD-0005 16:22:21.97 -52:33:00.7 2460847.396 42.72 0.469 17.498 17.498
OGLE-2025-BLG-0761 17:18:51.62 -30:52:55.3 2460819.033 23.46 0.585 19.496 19.496
OGLE-2025-BLG-0762 17:53:13.38 -29:07:06.3 2460828.399 12.64 0.169 18.886 18.886
OGLE-2025-BLG-0763 17:53:51.57 -28:45:36.0 2460825.181 8.770 0.475 19.614 19.614
OGLE-2025-BLG-0764 17:49:40.66 -29:40:25.0 2460819.515 1.295 0.145 19.104 19.104
OGLE-2025-BLG-0765 17:49:32.27 -33:14:54.8 2460815.015 31.30 0.028 19.245 21.184
OGLE-2025-BLG-0766 17:54:09.00 -33:01:26.8 2460839.609 21.97 1.496 15.885 15.885
OGLE-2025-BLG-0767 17:57:18.25 -27:48:56.7 2460823.376 9.698 0.377 20.210 20.210
OGLE-2025-BLG-0768 17:54:31.38 -27:55:50.6 2460821.071 2.969 1.249 18.397 18.397
OGLE-2025-BLG-0769 17:55:57.09 -29:36:38.0 2460831.427 17.85 0.699 19.239 19.239
OGLE-2025-BLG-0770 17:58:50.70 -28:45:27.1 2460820.370 4.826 0.696 19.423 19.423
OGLE-2025-BLG-0771 17:54:54.83 -31:46:56.5 2460830.931 13.28 1.383 16.403 16.403
OGLE-2025-BLG-0772 17:54:28.83 -31:51:46.0 2460833.166 10.01 1.257 16.041 16.041
OGLE-2025-BLG-0773 18:04:23.53 -29:05:37.4 2460825.427 6.913 0.386 19.234 19.234
OGLE-2025-BLG-0774 18:00:16.69 -28:29:38.1 2460822.520 0.948 0.505 18.920 18.920
OGLE-2025-BLG-0775 18:04:34.43 -29:15:49.5 2460817.902 11.13 0.101 18.713 19.156
OGLE-2025-BLG-0776 18:03:23.90 -29:21:37.3 2460853.113 27.35 0.111 17.650 17.872
OGLE-2025-BLG-0777 18:04:43.47 -30:34:51.2 2460826.414 23.68 0.321 18.817 19.631
OGLE-2025-BLG-0778 18:00:26.77 -33:40:28.2 2460857.653 43.76 0.862 18.431 18.431
OGLE-2025-BLG-0779 18:08:51.01 -26:40:37.5 2460836.949 30.32 1.447 17.203 17.203
OGLE-2025-BLG-0780 18:11:10.56 -28:14:44.0 2460813.422 26.11 0.558 19.769 19.769
OGLE-2025-BLG-0781 18:11:03.50 -28:10:39.1 2460812.910 26.22 0.761 19.122 19.122
OGLE-2025-BLG-0782 18:08:11.94 -28:12:41.0 2460814.116 18.48 0.254 20.144 20.144
OGLE-2025-BLG-0783 18:16:07.59 -26:04:36.2 2460854.096 44.33 0.009 18.348 18.622
OGLE-2025-BLG-0784 18:13:28.53 -27:26:53.8 2460825.456 18.48 0.333 18.512 18.631
OGLE-2025-BLG-0785 18:14:28.26 -27:08:00.3 2460828.406 18.63 0.147 19.534 19.906
OGLE-2025-BLG-0786 18:17:20.00 -31:07:18.5 2460879.907 47.77 0.182 17.025 17.659
OGLE-2025-BLG-0787 18:20:02.34 -26:51:12.1 2460869.240 51.29 0.203 16.802 18.185
OGLE-2025-BLG-0788 18:21:15.83 -29:00:01.7 2460864.517 44.78 0.227 18.460 19.017
OGLE-2025-BLG-0789 17:53:59.80 -31:13:27.7 2460838.402 16.53 0.869 14.825 14.825
OGLE-2025-BLG-0790 17:52:22.85 -30:54:44.8 2460828.922 21.46 0.185 18.787 19.095
OGLE-2025-BLG-0791 17:50:21.14 -30:42:56.9 2460838.089 14.96 0.199 15.440 15.497
OGLE-2025-BLG-0792 18:13:44.23 -25:05:52.3 2460826.380 22.23 0.207 19.662 19.662
OGLE-2025-BLG-0793 18:24:56.73 -21:30:11.2 2460841.442 26.10 1.230 17.286 17.286
OGLE-2025-BLG-0794 18:32:52.11 -24:30:57.9 2460831.208 28.66 1.252 16.965 16.965
OGLE-2025-BLG-0795 18:06:27.06 -31:11:48.8 2460852.523 64.77 0.078 18.662 20.234
OGLE-2025-BLG-0796 18:37:19.89 -11:42:12.0 2460826.176 26.92 0.383 19.593 19.593
OGLE-2025-BLG-0797 17:43:13.92 -33:57:52.1 2460815.852 15.89 0.084 20.179 20.179
OGLE-2025-BLG-0798 17:39:40.07 -35:05:59.7 2460819.688 6.986 0.478 18.977 18.977
OGLE-2025-BLG-0799 17:36:40.28 -27:11:52.3 2460812.940 15.75 0.218 20.365 20.365
OGLE-2025-BLG-0800 17:34:27.81 -27:02:11.2 2460853.275 46.73 0.181 19.099 19.136
OGLE-2025-BLG-0801 17:34:01.83 -26:57:02.4 2460819.041 23.26 0.575 19.867 19.867
OGLE-2025-BLG-0802 17:31:23.49 -28:24:08.5 2460830.721 7.789 0.215 15.811 15.811
OGLE-2025-BLG-0803 17:28:52.89 -27:38:13.7 2460815.229 12.71 0.104 20.039 20.628
OGLE-2025-BLG-0804 17:32:18.78 -29:04:49.7 2460828.863 38.73 0.015 20.040 20.447
OGLE-2025-BLG-0805 17:25:48.06 -29:13:41.1 2460843.867 31.79 1.370 17.230 17.230
OGLE-2025-BLG-0806 17:21:19.94 -28:43:18.6 2460819.355 9.102 0.169 20.374 20.422
OGLE-2025-BLG-0807 17:26:31.60 -30:14:32.7 2460843.376 27.30 0.839 18.525 18.525
OGLE-2025-BLG-0808 17:18:10.84 -29:32:48.2 2460844.012 76.40 0.062 20.595 20.604
OGLE-2025-BLG-0809 17:08:50.98 -29:30:29.5 2460847.538 52.36 0.179 19.010 19.010
OGLE-2025-BLG-0810 17:11:57.25 -28:59:52.2 2460833.957 27.99 1.306 16.634 16.634
OGLE-2025-BLG-0811 17:40:08.10 -20:06:23.9 2460825.053 13.06 1.868 15.387 15.387
OGLE-2025-BLG-0812 17:40:44.92 -23:17:46.1 2460820.887 23.75 0.669 19.378 19.378
OGLE-2025-BLG-0813 17:42:26.60 -23:37:17.8 2460819.003 20.56 0.692 19.923 19.923
OGLE-2025-BLG-0814 17:46:09.92 -22:49:02.8 2460834.953 25.30 0.432 16.372 17.634
OGLE-2025-BLG-0815 17:44:15.38 -22:48:49.9 2460842.267 51.67 0.048 19.743 19.743
OGLE-2025-BLG-0816 17:44:29.05 -22:56:47.7 2460815.202 16.57 0.545 19.836 19.836
OGLE-2025-BLG-0817 17:47:29.75 -25:04:24.3 2460815.853 25.29 0.170 20.259 20.259
OGLE-2025-BLG-0818 18:01:33.32 -26:30:41.9 2460818.335 34.87 0.075 19.807 19.964
OGLE-2025-BLG-0819 17:36:50.27 -28:47:11.1 2460871.616 39.44 0.282 16.995 17.111
OGLE-2025-BLG-0820 17:36:49.15 -28:46:37.5 2460821.531 35.09 0.012 19.574 21.869
OGLE-2025-BLG-0821 18:20:12.24 -22:23:09.3 2460840.786 119.6 0.047 18.960 21.229
OGLE-2025-BLG-0822 17:47:31.37 -32:39:52.4 2460815.443 19.05 1.093 18.666 18.666
OGLE-2025-BLG-0823 17:29:22.61 -30:19:09.9 2460814.852 35.16 0.019 20.172 21.460
OGLE-2025-BLG-0824 17:28:27.87 -30:13:35.3 2460813.864 11.47 0.316 20.429 20.429
OGLE-2025-BLG-0825 17:28:54.92 -29:52:48.0 2460808.047 30.83 1.181 18.387 18.387
OGLE-2025-BLG-0826 17:38:11.08 -27:39:04.0 2460829.289 19.52 0.367 19.705 19.705
OGLE-2025-BLG-0827 17:38:11.04 -27:39:03.8 2460829.287 15.26 0.500 19.039 19.039
OGLE-2025-BLG-0828 17:39:07.71 -27:10:54.5 2460821.253 13.97 1.471 17.769 17.769
OGLE-2025-BLG-0829 17:38:55.60 -26:58:37.2 2460839.384 26.78 1.667 17.131 17.131
OGLE-2025-BLG-0830 17:38:35.14 -38:43:06.1 2460926.299 79.91 0.926 17.082 17.082
OGLE-2025-BLG-0831 17:46:01.75 -25:38:01.8 2460858.055 70.33 0.110 19.148 19.545
OGLE-2025-BLG-0832 17:34:30.30 -25:07:20.5 2460823.745 11.86 0.348 20.217 20.217
OGLE-2025-BLG-0833 17:59:52.85 -18:20:14.2 2460876.402 117.1 0.335 19.229 19.308
OGLE-2025-BLG-0834 18:01:43.65 -17:44:12.4 2460820.018 40.58 0.432 19.639 19.639
OGLE-2025-BLG-0835 16:58:43.94 -33:11:51.0 2460815.150 8.426 0.268 19.793 19.793
OGLE-2025-BLG-0836 16:59:10.40 -34:13:17.9 2460825.246 8.646 0.818 17.924 17.924
OGLE-2025-BLG-0837 17:16:55.08 -30:26:00.2 2460814.358 7.036 0.370 18.449 18.449
OGLE-2025-BLG-0838 17:15:48.47 -32:08:29.0 2460888.381 315.6 0.013 17.920 20.550
OGLE-2025-BLG-0839 17:16:58.49 -33:24:31.4 2460876.693 60.14 1.123 17.466 17.466
OGLE-2025-BLG-0840 17:30:24.77 -22:03:06.2 2460831.324 99.31 0.032 18.389 20.204
OGLE-2025-DG-0012 18:47:42.23 -9:46:12.8 2460835.655 36.65 0.212 18.858 19.107
OGLE-2025-DG-0013 18:53:51.74 -0:32:06.3 2460828.905 27.17 1.900 15.453 15.453
OGLE-2025-BLG-0841 17:18:10.84 -29:32:48.3 2460843.869 76.20 0.060 20.243 20.546
OGLE-2025-BLG-0842 17:54:08.75 -28:57:03.2 2460832.776 6.543 0.028 19.565 20.450
OGLE-2025-BLG-0843 17:54:51.54 -28:49:39.2 2460830.646 16.90 0.196 17.459 20.710
OGLE-2025-BLG-0844 17:53:23.30 -28:37:42.6 2460851.855 567.9 0.075 19.745 22.903
OGLE-2025-BLG-0845 17:53:59.42 -28:21:50.7 2460832.777 2.246 0.167 20.318 20.318
OGLE-2025-BLG-0846 17:53:45.65 -30:22:02.0 2460834.263 3.026 0.000 19.985 20.437
OGLE-2025-BLG-0847 17:53:38.06 -30:25:00.2 2460844.289 29.11 0.317 19.481 19.481
OGLE-2025-BLG-0848 17:53:21.69 -30:13:49.7 2460848.681 32.97 0.300 18.859 19.924
OGLE-2025-BLG-0849 17:50:49.45 -30:22:26.2 2460834.220 17.08 0.018 19.050 20.325
OGLE-2025-BLG-0850 17:49:48.67 -30:17:17.9 2460842.431 17.54 0.313 19.716 19.917
OGLE-2025-BLG-0851 17:54:44.76 -29:52:34.8 2460862.040 21.84 1.436 14.858 14.858
OGLE-2025-BLG-0852 17:52:26.77 -30:02:33.7 2460837.633 19.29 0.104 19.468 20.066
OGLE-2025-BLG-0853 17:51:13.57 -29:57:51.8 2460845.722 135.4 0.015 20.593 22.713
OGLE-2025-BLG-0854 17:52:33.98 -29:48:43.6 2460826.307 1.787 0.082 18.882 19.949
OGLE-2025-BLG-0855 17:51:51.85 -29:37:05.8 2460829.991 31.85 0.894 19.241 19.241
OGLE-2025-BLG-0856 17:50:42.16 -29:49:37.1 2460832.355 6.661 0.087 19.596 19.775
OGLE-2025-BLG-0857 17:53:53.58 -29:24:46.3 2460859.988 68.91 0.268 18.495 20.594
OGLE-2025-BLG-0858 17:53:04.70 -29:14:34.0 2460831.424 1.823 0.260 17.735 19.183
OGLE-2025-BLG-0859 17:53:21.79 -33:28:46.5 2460829.314 13.94 0.506 19.216 19.216
OGLE-2025-BLG-0860 17:50:49.01 -33:26:27.6 2460845.002 66.28 0.086 19.426 20.663
OGLE-2025-BLG-0861 17:59:46.49 -28:25:59.2 2460833.403 9.593 0.335 15.869 19.108
OGLE-2025-BLG-0862 17:56:00.06 -27:35:18.1 2460828.495 47.41 1.026 19.472 19.472
OGLE-2025-BLG-0863 17:56:07.45 -29:40:54.1 2460835.605 1.698 0.688 19.149 19.149
OGLE-2025-BLG-0864 17:58:49.93 -29:20:22.3 2460832.036 4.189 0.601 17.961 17.961
OGLE-2025-BLG-0865 17:57:36.33 -29:18:06.7 2460830.951 9.415 0.339 20.401 20.401
OGLE-2025-BLG-0866 17:56:41.51 -29:25:23.7 2460834.319 10.37 0.027 19.080 20.249
OGLE-2025-BLG-0867 17:59:16.38 -28:38:58.8 2460827.817 0.237 0.294 19.598 19.598
OGLE-2025-BLG-0868 17:58:06.21 -28:39:54.0 2460833.117 4.171 0.000 18.986 21.138
OGLE-2025-BLG-0869 17:57:59.40 -28:43:41.1 2460835.686 3.923 0.552 19.587 19.587
OGLE-2025-BLG-0870 17:55:33.79 -28:46:56.4 2460884.039 97.10 0.201 18.164 19.929
OGLE-2025-BLG-0871 17:55:12.50 -29:56:48.5 2460833.429 9.336 0.547 18.906 18.906
OGLE-2025-BLG-0872 18:00:17.68 -31:50:57.7 2460841.600 21.20 0.006 19.041 19.041
OGLE-2025-BLG-0873 17:59:36.95 -33:09:57.3 2460829.812 12.97 0.123 20.341 20.341
OGLE-2025-BLG-0874 18:01:44.87 -27:56:17.8 2460832.007 1.808 1.246 18.137 18.137
OGLE-2025-BLG-0875 18:01:26.63 -27:43:07.4 2460831.464 3.216 1.312 15.668 15.668
OGLE-2025-BLG-0876 18:04:02.39 -27:27:48.6 2460865.006 28.23 1.632 14.686 14.686
OGLE-2025-BLG-0877 18:05:06.51 -26:54:42.8 2460906.239 75.10 1.640 17.177 17.177
OGLE-2025-BLG-0878 18:02:31.28 -29:00:49.7 2460843.132 19.22 1.928 16.724 16.724
OGLE-2025-BLG-0879 18:02:30.87 -29:00:58.2 2460843.840 23.36 0.864 18.874 18.874
OGLE-2025-BLG-0880 18:02:56.37 -28:38:23.2 2460834.649 2.169 0.684 18.902 18.902
OGLE-2025-BLG-0881 18:05:21.50 -28:18:45.1 2460847.214 22.86 0.527 17.606 18.471
OGLE-2025-BLG-0882 18:03:32.45 -28:26:54.6 2460843.655 36.83 0.028 20.004 21.035
OGLE-2025-BLG-0883 18:01:42.88 -29:58:17.3 2460853.064 35.29 0.170 18.233 19.253
OGLE-2025-BLG-0884 18:03:23.90 -29:21:37.0 2460853.057 59.25 0.038 19.028 19.028
OGLE-2025-BLG-0885 18:00:50.29 -31:05:59.2 2460854.682 16.67 0.155 17.334 17.520
OGLE-2025-BLG-0886 18:00:21.73 -30:57:54.3 2460863.089 26.54 0.980 17.018 17.018
