08:21:55.38461538,-51:15:20.9050157
06:16:52.5,+12:38:08.25033488
09:17:18.46153846,-51:15:20.9050157
09:24:13.84615385,-51:15:20.9050157
07:01:52.5,+12:38:08.25033488
07:13:07.5,-26:36:36.35211864
07:41:15,-06:34:46.53460192
07:46:52.5,-06:34:46.53460192
07:46:52.5,-26:36:36.35211864
07:52:30,-26:36:36.35211864
23:16:12.97297297,+62:41:47.97607299
23:25:56.75675676,+62:41:47.97607299
01:01:34.73684211,+61:56:37.81328336
01:11:03.15789474,+61:56:37.81328336
16:12:41.53846154,-51:15:20.9050157
01:20:31.57894737,+61:56:37.81328336
16:26:32.30769231,-51:15:20.9050157
16:33:27.69230769,-51:15:20.9050157
16:40:23.07692308,-51:15:20.9050157
16:47:18.46153846,-51:15:20.9050157
16:54:13.84615385,-51:15:20.9050157
01:58:25.26315789,+61:56:37.81328336
01:30:00,+61:56:37.81328336
17:28:50.76923077,-51:15:20.9050157
17:35:46.15384615,-51:15:20.9050157
17:42:41.53846154,-51:15:20.9050157
17:49:36.92307692,-51:15:20.9050157
17:09:22.5,-26:36:36.35211864
17:15:00,-26:36:36.35211864
17:20:37.5,-26:36:36.35211864
17:26:15,-26:36:36.35211864
17:31:52.5,-26:36:36.35211864
17:37:30,-26:36:36.35211864
17:43:07.5,-26:36:36.35211864
17:48:45,-26:36:36.35211864
17:54:22.5,-26:36:36.35211864
18:00:00,-26:36:36.35211864
18:05:37.5,-26:36:36.35211864
18:11:15,-26:36:36.35211864
18:16:52.5,-06:34:46.53460192
18:16:52.5,-26:36:36.35211864
18:28:07.5,-26:36:36.35211864
18:22:30,-26:36:36.35211864
18:39:22.5,-06:34:46.53460192
18:45:00,-26:36:36.35211864
18:45:00,-06:34:46.53460192
18:56:15,+33:30:36.20183851
19:01:52.5,+33:30:36.20183851
19:01:52.5,+12:38:08.25033488
18:56:15,-06:34:46.53460192
19:18:45,+12:38:08.25033488
19:07:30,+12:38:08.25033488
19:13:07.5,+12:38:08.25033488
19:13:07.5,-06:34:46.53460192
19:18:45,-06:34:46.53460192
19:01:52.5,-06:34:46.53460192
19:52:30,+33:30:36.20183851
19:58:07.5,+33:30:36.20183851
19:41:15,+33:30:36.20183851
20:20:37.5,+33:30:36.20183851
20:31:52.5,+33:30:36.20183851
21:00:00,+33:30:36.20183851
21:05:37.5,+33:30:36.20183851
17:06:33.75,-28:37:51.56341293
17:12:11.25,-28:37:51.56341293
08:17:38.82352941,-52:01:47.01869927
08:24:42.35294118,-52:01:47.01869927
